Market Name,Delivery Date,Unique bid number,Response Unit,Unit type,Agent/Applicant,Related Entity,Volume offered,Volume Accepted,Delivery Start UTC,Delivery End UTC,Service Duration,Availability Fee,Total Cost,RTM/no RTM,Accepted/Rejected,Rejection code,Technology Type
DC LF,19-03-21,20210319 AG-GEDF01,AG-GEDF01,BM,EDF Energy Customers Ltd,N/A,20,20,2021-03-18T23:00:00Z,2021-03-19T23:00:00Z,24,17,8160,RTM,Accepted,,Battery
DC LF,19-03-21,20210319 ROOSB-1,ROOSB-1,BM,Centrica Brigg Ltd,N/A,49,49,2021-03-18T23:00:00Z,2021-03-19T23:00:00Z,24,17,19992,RTM,Accepted,,Battery
DC LF,19-03-21,20210319 ARNKB-1,ARNKB-1,BM,Arenko Cleantech Limited,N/A,41,41,2021-03-18T23:00:00Z,2021-03-19T23:00:00Z,24,17,16728,RTM,Accepted,,Battery
DC LF,19-03-21,20210319 ARNKB-2,ARNKB-2,Non-BM,Arenko Cleantech Limited,OSSPV001 LIMITED,9,9,2021-03-18T23:00:00Z,2021-03-19T23:00:00Z,24,17,3672,RTM,Accepted,,Battery
DC LF,19-03-21,20210319 AFFR1,AFFR1,Non-BM,UK Power Reserve Ltd,,20,20,2021-03-18T23:00:00Z,2021-03-19T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
DC LF,19-03-21,20210319 AFFR2,AFFR2,Non-BM,UK Power Reserve Ltd,,20,20,2021-03-18T23:00:00Z,2021-03-19T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
DC LF,19-03-21,20210319 AFFR3,AFFR3,Non-BM,UK Power Reserve Ltd,,20,20,2021-03-18T23:00:00Z,2021-03-19T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
Withdraw,20-03-21,20210320 AG-FLX00L,AG-FLX00L,BM,Flexitricity Limited,N/A,4,0,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,0,,RTM,Rejected,5,Battery
Withdraw,20-03-21,20210320 GBND-2,GBND-2,Non-BM,GridBeyond,ESB,2,0,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,0,,no RTM,Rejected,5,Battery
Withdraw,20-03-21,20210320 ARNKB-3,ARNKB-3,Non-BM,Arenko Cleantech Limited,GridReserve Limited,29,0,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,0,,no RTM,Rejected,5,Battery
DC LF,20-03-21,20210320 AG-MFLX02,AG-MFLX02,BM,Flexitricity Limited,N/A,49,49,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,20-03-21,20210320 AG-HEL00G,AG-HEL00G,BM,Habitat Energy Limited,N/A,49,49,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,20-03-21,20210320 AG-MSTK01,AG-MSTK01,BM,Statkraft Markets GmbH,,49,49,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,20-03-21,20210320 AG-BFLX01,AG-BFLX01,BM,Flexitricity Limited,N/A,7,7,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,2856,RTM,Accepted,,Battery
DC LF,20-03-21,20210320 AG-EFLX01,AG-EFLX01,BM,Flexitricity Limited,N/A,19,19,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,7752,RTM,Accepted,,Battery
DC LF,20-03-21,20210320 AG-EFLX02,AG-EFLX02,BM,Flexitricity Limited,N/A,4,4,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,1632,RTM,Accepted,,Battery
DC LF,20-03-21,20210320 UF_FLXT01,UF_FLXT01,Non-BM,Flexitricity Limited,N/A,10,10,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,20-03-21,20210320 HAB3-FFR,HAB3-FFR,Non-BM,Habitat Energy Limited,N/A,15,15,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,6120,no RTM,Accepted,,Battery
DC LF,20-03-21,20210320 AG-HEL01H,AG-HEL01H,BM,Habitat Energy Limited,N/A,20,20,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,8160,RTM,Accepted,,Battery
DC LF,20-03-21,20210320 DBESSA-33,DBESSA-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,9,9,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,20-03-21,20210320 DBESSC-33,DBESSC-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,20-03-21,20210320 DBESSF-33,DBESSF-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,20-03-21,20210320 DBESSH-33,DBESSH-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,9,9,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,20-03-21,20210320 DBESSE-33,DBESSE-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,20-03-21,20210320 DBESSG-33,DBESSG-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,20-03-21,20210320 BHOLB-1,BHOLB-1,BM,Tesla Motors Limited,N/A,7,7,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,2856,RTM,Accepted,,Battery
DC LF,20-03-21,20210320 PETDAG-2,PETDAG-2,Non-BM,Peak Gen Top Co Ltd,Peak Gen Power 2 Ltd,3,3,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,1224,no RTM,Accepted,,Battery
DC LF,20-03-21,20210320 UF_OSS01,UF_OSS01,Non-BM,Origami Energy Limited ,N/A,9,9,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,20-03-21,20210320 V__BEROV001,V__BEROV001,BM,Open Energi Ltd,Erova Energy Limited,10,10,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,20-03-21,20210320 EDFE-9,EDFE-9,Non-BM,EDF Energy Customers Ltd,N/A,49,49,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,19992,no RTM,Accepted,,Battery
DC LF,20-03-21,20210320 AG-GEDF02,AG-GEDF02,BM,EDF Energy Customers Ltd,N/A,20,20,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,8160,RTM,Accepted,,Battery
DC LF,20-03-21,20210320 AG-GEDF01,AG-GEDF01,BM,EDF Energy Customers Ltd,N/A,20,20,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,8160,RTM,Accepted,,Battery
DC LF,20-03-21,20210320 ROOSB-1,ROOSB-1,BM,Centrica Brigg Ltd,N/A,49,49,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,19992,RTM,Accepted,,Battery
DC LF,20-03-21,20210320 ARNKB-1,ARNKB-1,BM,Arenko Cleantech Limited,N/A,41,41,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,16728,RTM,Accepted,,Battery
DC LF,20-03-21,20210320 ARNKB-2,ARNKB-2,Non-BM,Arenko Cleantech Limited,OSSPV001 LIMITED,9,9,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,3672,RTM,Accepted,,Battery
DC LF,20-03-21,20210320 AFFR1,AFFR1,Non-BM,UK Power Reserve Ltd,,20,20,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
DC LF,20-03-21,20210320 AFFR2,AFFR2,Non-BM,UK Power Reserve Ltd,,20,20,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
DC LF,20-03-21,20210320 AFFR3,AFFR3,Non-BM,UK Power Reserve Ltd,,20,20,2021-03-19T23:00:00Z,2021-03-20T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
Withdraw,21-03-21,20210321 AG-FLX00L,AG-FLX00L,BM,Flexitricity Limited,N/A,4,0,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,0,,RTM,Rejected,5,Battery
Withdraw,21-03-21,20210321 AG-EFLX02,AG-EFLX02,BM,Flexitricity Limited,N/A,4,0,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,0,,RTM,Rejected,5,Battery
Withdraw,21-03-21,20210321 ARNKB-3,ARNKB-3,Non-BM,Arenko Cleantech Limited,GridReserve Limited,29,0,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,0,,no RTM,Rejected,5,Battery
DC LF,21-03-21,20210321 AG-MFLX02,AG-MFLX02,BM,Flexitricity Limited,N/A,49,49,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,21-03-21,20210321 AG-HEL00G,AG-HEL00G,BM,Habitat Energy Limited,N/A,49,49,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,21-03-21,20210321 GBND-2,GBND-2,Non-BM,GridBeyond,ESB,2,2,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,16.99,815.52,no RTM,Accepted,,Battery
DC LF,21-03-21,20210321 AG-MSTK01,AG-MSTK01,BM,Statkraft Markets GmbH,,49,49,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,21-03-21,20210321 AG-BFLX01,AG-BFLX01,BM,Flexitricity Limited,N/A,7,7,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,2856,RTM,Accepted,,Battery
DC LF,21-03-21,20210321 AG-EFLX01,AG-EFLX01,BM,Flexitricity Limited,N/A,19,19,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,7752,RTM,Accepted,,Battery
DC LF,21-03-21,20210321 UF_FLXT01,UF_FLXT01,Non-BM,Flexitricity Limited,N/A,10,10,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,21-03-21,20210321 HAB3-FFR,HAB3-FFR,Non-BM,Habitat Energy Limited,N/A,15,15,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,6120,no RTM,Accepted,,Battery
DC LF,21-03-21,20210321 AG-HEL01H,AG-HEL01H,BM,Habitat Energy Limited,N/A,20,20,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,8160,RTM,Accepted,,Battery
DC LF,21-03-21,20210321 DBESSA-33,DBESSA-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,9,9,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,21-03-21,20210321 DBESSC-33,DBESSC-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,21-03-21,20210321 DBESSF-33,DBESSF-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,21-03-21,20210321 DBESSH-33,DBESSH-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,9,9,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,21-03-21,20210321 DBESSE-33,DBESSE-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,21-03-21,20210321 DBESSG-33,DBESSG-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,21-03-21,20210321 BHOLB-1,BHOLB-1,BM,Tesla Motors Limited,N/A,7,7,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,2856,RTM,Accepted,,Battery
DC LF,21-03-21,20210321 PETDAG-2,PETDAG-2,Non-BM,Peak Gen Top Co Ltd,Peak Gen Power 2 Ltd,3,3,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,1224,no RTM,Accepted,,Battery
DC LF,21-03-21,20210321 UF_OSS01,UF_OSS01,Non-BM,Origami Energy Limited ,N/A,9,9,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,21-03-21,20210321 V__BEROV001,V__BEROV001,BM,Open Energi Ltd,Erova Energy Limited,10,10,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,21-03-21,20210321 EDFE-9,EDFE-9,Non-BM,EDF Energy Customers Ltd,N/A,49,49,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,19992,no RTM,Accepted,,Battery
DC LF,21-03-21,20210321 AG-GEDF02,AG-GEDF02,BM,EDF Energy Customers Ltd,N/A,20,20,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,8160,RTM,Accepted,,Battery
DC LF,21-03-21,20210321 AG-GEDF01,AG-GEDF01,BM,EDF Energy Customers Ltd,N/A,20,20,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,8160,RTM,Accepted,,Battery
DC LF,21-03-21,20210321 ROOSB-1,ROOSB-1,BM,Centrica Brigg Ltd,N/A,49,49,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,19992,RTM,Accepted,,Battery
DC LF,21-03-21,20210321 ARNKB-1,ARNKB-1,BM,Arenko Cleantech Limited,N/A,41,41,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,16728,RTM,Accepted,,Battery
DC LF,21-03-21,20210321 ARNKB-2,ARNKB-2,Non-BM,Arenko Cleantech Limited,OSSPV001 LIMITED,9,9,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,3672,RTM,Accepted,,Battery
DC LF,21-03-21,20210321 AFFR1,AFFR1,Non-BM,UK Power Reserve Ltd,,20,20,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
DC LF,21-03-21,20210321 AFFR2,AFFR2,Non-BM,UK Power Reserve Ltd,,20,20,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
DC LF,21-03-21,20210321 AFFR3,AFFR3,Non-BM,UK Power Reserve Ltd,,20,20,2021-03-20T23:00:00Z,2021-03-21T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
Withdraw,22-03-21,20210322 ARNKB-2,ARNKB-2,Non-BM,Arenko Cleantech Limited,OSSPV001 LIMITED,9,0,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,0,,RTM,Rejected,5,Battery
Withdraw,22-03-21,20210322 ARNKB-3,ARNKB-3,Non-BM,Arenko Cleantech Limited,GridReserve Limited,29,0,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,0,,no RTM,Rejected,5,Battery
Withdraw,22-03-21,20210322 AG-FLX00L,AG-FLX00L,BM,Flexitricity Limited,N/A,4,0,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,0,,RTM,Rejected,5,Battery
Withdraw,22-03-21,20210322 AG-EFLX02,AG-EFLX02,BM,Flexitricity Limited,N/A,4,0,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,0,,RTM,Rejected,5,Battery
Withdraw,22-03-21,20210322 GBND-2,GBND-2,Non-BM,GridBeyond,ESB,2,0,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,0,,no RTM,Rejected,5,Battery
DC LF,22-03-21,20210322 AG-MFLX02,AG-MFLX02,BM,Flexitricity Limited,N/A,49,49,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,22-03-21,20210322 AG-HEL00G,AG-HEL00G,BM,Habitat Energy Limited,N/A,49,49,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,22-03-21,20210322 AG-MSTK01,AG-MSTK01,BM,Statkraft Markets GmbH,,49,49,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,22-03-21,20210322 ARNKB-1,ARNKB-1,BM,Arenko Cleantech Limited,N/A,41,41,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,16728,RTM,Accepted,,Battery
DC LF,22-03-21,20210322 AG-BFLX01,AG-BFLX01,BM,Flexitricity Limited,N/A,7,7,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,2856,RTM,Accepted,,Battery
DC LF,22-03-21,20210322 AG-EFLX01,AG-EFLX01,BM,Flexitricity Limited,N/A,19,19,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,7752,RTM,Accepted,,Battery
DC LF,22-03-21,20210322 UF_FLXT01,UF_FLXT01,Non-BM,Flexitricity Limited,N/A,10,10,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,22-03-21,20210322 HAB3-FFR,HAB3-FFR,Non-BM,Habitat Energy Limited,N/A,15,15,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,6120,no RTM,Accepted,,Battery
DC LF,22-03-21,20210322 AG-HEL01H,AG-HEL01H,BM,Habitat Energy Limited,N/A,20,20,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,8160,RTM,Accepted,,Battery
DC LF,22-03-21,20210322 DBESSA-33,DBESSA-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,9,9,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,22-03-21,20210322 DBESSC-33,DBESSC-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,22-03-21,20210322 DBESSF-33,DBESSF-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,22-03-21,20210322 DBESSH-33,DBESSH-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,9,9,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,22-03-21,20210322 DBESSE-33,DBESSE-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,22-03-21,20210322 DBESSG-33,DBESSG-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,22-03-21,20210322 BHOLB-1,BHOLB-1,BM,Tesla Motors Limited,N/A,7,7,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,2856,RTM,Accepted,,Battery
DC LF,22-03-21,20210322 PETDAG-2,PETDAG-2,Non-BM,Peak Gen Top Co Ltd,Peak Gen Power 2 Ltd,3,3,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,1224,no RTM,Accepted,,Battery
DC LF,22-03-21,20210322 UF_OSS01,UF_OSS01,Non-BM,Origami Energy Limited ,N/A,9,9,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,22-03-21,20210322 V__BEROV001,V__BEROV001,BM,Open Energi Ltd,Erova Energy Limited,10,10,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,22-03-21,20210322 EDFE-9,EDFE-9,Non-BM,EDF Energy Customers Ltd,N/A,49,49,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,19992,no RTM,Accepted,,Battery
DC LF,22-03-21,20210322 AG-GEDF02,AG-GEDF02,BM,EDF Energy Customers Ltd,N/A,20,20,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,8160,RTM,Accepted,,Battery
DC LF,22-03-21,20210322 AG-GEDF01,AG-GEDF01,BM,EDF Energy Customers Ltd,N/A,20,20,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,8160,RTM,Accepted,,Battery
DC LF,22-03-21,20210322 ROOSB-1,ROOSB-1,BM,Centrica Brigg Ltd,N/A,49,49,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,19992,RTM,Accepted,,Battery
DC LF,22-03-21,20210322 AFFR1,AFFR1,Non-BM,UK Power Reserve Ltd,,20,20,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
DC LF,22-03-21,20210322 AFFR2,AFFR2,Non-BM,UK Power Reserve Ltd,,20,20,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
DC LF,22-03-21,20210322 AFFR3,AFFR3,Non-BM,UK Power Reserve Ltd,,20,20,2021-03-21T23:00:00Z,2021-03-22T23:00:00Z,24,17,8160,no RTM,Accepted,,Battery
Withdraw,23-03-21,20210323 ARNKB-2,ARNKB-2,Non-BM,Arenko Cleantech Limited,OSSPV001 LIMITED,9,0,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,0,,RTM,Rejected,5,Battery
Withdraw,23-03-21,20210323 AG-FLX00L,AG-FLX00L,BM,Flexitricity Limited,N/A,4,0,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,0,,RTM,Rejected,5,Battery
Withdraw,23-03-21,20210323 GBND-2,GBND-2,Non-BM,GridBeyond,ESB,2,0,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,0,,no RTM,Rejected,5,Battery
DC LF,23-03-21,20210323 AG-MFLX02,AG-MFLX02,BM,Flexitricity Limited,N/A,49,49,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,23-03-21,20210323 AG-HEL00G,AG-HEL00G,BM,Habitat Energy Limited,N/A,49,49,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,23-03-21,20210323 AG-MSTK01,AG-MSTK01,BM,Statkraft Markets GmbH,,49,49,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,16.99,19980.24,RTM,Accepted,,Battery
DC LF,23-03-21,20210323 ARNKB-1,ARNKB-1,BM,Arenko Cleantech Limited,N/A,41,41,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,17,16728,RTM,Accepted,,Battery
DC LF,23-03-21,20210323 ARNKB-3,ARNKB-3,Non-BM,Arenko Cleantech Limited,GridReserve Limited,27,27,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,17,11016,no RTM,Accepted,,Battery
DC LF,23-03-21,20210323 AG-BFLX01,AG-BFLX01,BM,Flexitricity Limited,N/A,7,7,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,17,2856,RTM,Accepted,,Battery
DC LF,23-03-21,20210323 AG-EFLX01,AG-EFLX01,BM,Flexitricity Limited,N/A,19,19,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,17,7752,RTM,Accepted,,Battery
DC LF,23-03-21,20210323 AG-EFLX02,AG-EFLX02,BM,Flexitricity Limited,N/A,4,4,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,17,1632,RTM,Accepted,,Battery
DC LF,23-03-21,20210323 UF_FLXT01,UF_FLXT01,Non-BM,Flexitricity Limited,N/A,10,10,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,23-03-21,20210323 HAB3-FFR,HAB3-FFR,Non-BM,Habitat Energy Limited,N/A,15,15,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,17,6120,no RTM,Accepted,,Battery
DC LF,23-03-21,20210323 AG-HEL01H,AG-HEL01H,BM,Habitat Energy Limited,N/A,20,20,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,17,8160,RTM,Accepted,,Battery
DC LF,23-03-21,20210323 DBESSA-33,DBESSA-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,9,9,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,23-03-21,20210323 DBESSC-33,DBESSC-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,23-03-21,20210323 DBESSF-33,DBESSF-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,23-03-21,20210323 DBESSH-33,DBESSH-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,9,9,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,17,3672,no RTM,Accepted,,Battery
DC LF,23-03-21,20210323 DBESSE-33,DBESSE-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,23-03-21,20210323 DBESSG-33,DBESSG-33,Non-BM,Zenobe Energy Limited,BESS HOLDCO 3 LIMITED,10,10,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,17,4080,no RTM,Accepted,,Battery
DC LF,23-03-21,20210323 BHOLB-1,BHOLB-1,BM,Tesla Motors Limited,N/A,7,7,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,17,2856,RTM,Accepted,,Battery
DC LF,23-03-21,20210323 PETDAG-2,PETDAG-2,Non-BM,Peak Gen Top Co Ltd,Peak Gen Power 2 Ltd,3,3,2021-03-22T23:00:00Z,2021-03-23T23:00:00Z,24,17,1224,no RTM,Accepted,,Battery
